Subject,Predicate,Object
CB3EA84D87B9DD086DCDFF4882F17F85,has_country,989EEF92F2A525DD896557425EA7C4C7
CB3EA84D87B9DD086DCDFF4882F17F85,has_title,4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A
FFF0A56BF718C9A5642734E5B2BA8057,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
FFF0A56BF718C9A5642734E5B2BA8057,has_category,E190EC16297AEC9837613F5F6E3A383D
FFF0A56BF718C9A5642734E5B2BA8057,has_country,989EEF92F2A525DD896557425EA7C4C7
FFF0A56BF718C9A5642734E5B2BA8057,has_title,B66BB763BE7FECDE01D379184F43CA1D 30A7DAAF928071F7E6C70A83F50964E3
D3B5DFF121979317C218AF44ADC6D98D,has_title,EF39B467818E18F0BE434B2AA07A79C0 7B68514489C2DEF074E7167FC8ADF3CB 57466AD7A4F7B61E5BA5F96A55E9AE29
EC8D541D3B75FF6136264B280AA00F19,has_title,3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
8FAC6E72FACCD4DFDF2E4553ED605C24,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
8FAC6E72FACCD4DFDF2E4553ED605C24,has_category,E190EC16297AEC9837613F5F6E3A383D
8FAC6E72FACCD4DFDF2E4553ED605C24,has_country,989EEF92F2A525DD896557425EA7C4C7
8FAC6E72FACCD4DFDF2E4553ED605C24,has_title,BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
1073BC4D9230BFFF6631754C369E3954,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
1073BC4D9230BFFF6631754C369E3954,has_category,E190EC16297AEC9837613F5F6E3A383D
1073BC4D9230BFFF6631754C369E3954,has_country,989EEF92F2A525DD896557425EA7C4C7
1073BC4D9230BFFF6631754C369E3954,has_title,DCFACF384652BF1FA74B40A8DFB13F6F 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
3338DD585C7E3546C45FBBA4BA2890CD,has_title,8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F
756573D3197BC67AFCC7F808FBA2A703,has_title,532BDF7BEEB106A76F37D458D35E1AD6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
BFFA01806B49208428CC98829DF52667,has_title,9EBC9598EC9B33DD3D221CE38D8A4D60 4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47
08A7BD50A955B46E3BB62780B762ABEC,has_product_price,24.96
6C9A3C6890929B5564B84DD7952F3296,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
6C9A3C6890929B5564B84DD7952F3296,has_category,E190EC16297AEC9837613F5F6E3A383D
6C9A3C6890929B5564B84DD7952F3296,has_country,989EEF92F2A525DD896557425EA7C4C7
6C9A3C6890929B5564B84DD7952F3296,has_title,30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
7BBAE75F4FFF35A5A401824EEB250D44,has_title,032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 57466AD7A4F7B61E5BA5F96A55E9AE29
1073BC4D9230BFFF6631754C369E3954,has_product_price,62.991
07CD085430544EEBD11FE3116267D2DD,has_title,B66BB763BE7FECDE01D379184F43CA1D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
BFFA01806B49208428CC98829DF52667,has_product_price,129.6
D21F33C5DC80AFC697A4FB1FF9D6DA1D,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
D21F33C5DC80AFC697A4FB1FF9D6DA1D,has_category,E190EC16297AEC9837613F5F6E3A383D
D21F33C5DC80AFC697A4FB1FF9D6DA1D,has_country,989EEF92F2A525DD896557425EA7C4C7
D21F33C5DC80AFC697A4FB1FF9D6DA1D,has_title,156DD1EA6C6ED6ED1D53AA08852C1571 023483DC2296C9E2B717083686FBD9CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
AAEF1764CAA65CD6C4C25A1A47FA41CA,has_title,30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
EEFA327BC276C0EF7F76756C59DF468F,has_title,9D5E280932B09ADE6D2ED30978AF2B19 6231DDE7D9085FA7AED9967DAA34CAEA 57466AD7A4F7B61E5BA5F96A55E9AE29
6CB1C2A69303F4499E6D1CE5A5829677,has_title,8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
2AA1B70E93170BD4F01EFE40A7D4F0BB,has_product_price,36.96
0AE258FEFA4ED05442B964782B77169F,has_title,858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
9E772DB31D71518AF6660FE7DCF887F3,has_title,8A2F0667A5A63F42E2EE05A38DC02E29 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
41AEB2D8EF4FFDB44B6D49D50C470582,has_title,CB7EF7F930FAE8029326400036492AC7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
F3D09DE1E67AFE13385D9A94B4C0ECF9,has_product_price,49.13
BADDA4A9EDD63A16F100B0887265E419,has_product_price,144.99
BADDA4A9EDD63A16F100B0887265E419,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
BADDA4A9EDD63A16F100B0887265E419,has_category,E190EC16297AEC9837613F5F6E3A383D
BADDA4A9EDD63A16F100B0887265E419,has_country,989EEF92F2A525DD896557425EA7C4C7
BADDA4A9EDD63A16F100B0887265E419,has_title,BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
FB237630B28587E2D0222BB5554DAF56,has_brand,57466AD7A4F7B61E5BA5F96A55E9AE29
FB237630B28587E2D0222BB5554DAF56,has_category,E190EC16297AEC9837613F5F6E3A383D
FB237630B28587E2D0222BB5554DAF56,has_country,989EEF92F2A525DD896557425EA7C4C7
FB237630B28587E2D0222BB5554DAF56,has_title,2A79D8883950D393245E07556427B186 FD953CA5F9759B1893D0D7943095CA11 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
E187DB4412C07B2F14D6F46557DF2BE6,has_product_price,49.005
E187DB4412C07B2F14D6F46557DF2BE6,has_title,30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
FEAD7B42E04B9CECD3E6888C2E1BFC78,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
FEAD7B42E04B9CECD3E6888C2E1BFC78,has_category,E190EC16297AEC9837613F5F6E3A383D
FEAD7B42E04B9CECD3E6888C2E1BFC78,has_country,989EEF92F2A525DD896557425EA7C4C7
FEAD7B42E04B9CECD3E6888C2E1BFC78,has_title,38DFBE3D9363597073AF753BC3237AC2 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
7BBAE75F4FFF35A5A401824EEB250D44,has_title,032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286
C4BAB750FDDD433E96B2C6B3B51F0E37,has_title,3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3
3559E0FFCDFB7F28DF1A86547C6DACFC,has_product_price,19.9
3DB1E00065277D0CA62254D490AF52B0,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
3DB1E00065277D0CA62254D490AF52B0,has_category,E190EC16297AEC9837613F5F6E3A383D
3DB1E00065277D0CA62254D490AF52B0,has_country,989EEF92F2A525DD896557425EA7C4C7
3DB1E00065277D0CA62254D490AF52B0,has_title,D3B4E8605981DD6392078185C6329C08 30A7DAAF928071F7E6C70A83F50964E3
613385540393A6F858C194ABB5BF77C2,has_product_price,199.98
613385540393A6F858C194ABB5BF77C2,has_title,8B5FC948450A2FFCB99D3B2E7E9AAD7C 30A7DAAF928071F7E6C70A83F50964E3 2180E66A537209E2F43E33834E20C599 35BC7832D789978254A42D8A22E4844F 93B81C141F49A9CAF45883C6665E0286
0D85AEBD65445D7D9C95CAF9A7009C24,has_product_price,38.0
94B8032818BF778F5B7EA9ABC16164FA,has_product_price,57.375
6C9A3C6890929B5564B84DD7952F3296,has_title,30A7DAAF928071F7E6C70A83F50964E3 62B5FB10F359BE93312B706074A75B29 2596415DEFA51BA974C68691DC04CE72
75911BE341ED9B981B091E2DECFFFC01,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
75911BE341ED9B981B091E2DECFFFC01,has_category,E190EC16297AEC9837613F5F6E3A383D
75911BE341ED9B981B091E2DECFFFC01,has_country,989EEF92F2A525DD896557425EA7C4C7
75911BE341ED9B981B091E2DECFFFC01,has_title,ADF81823E0361CD8CDB482F1C44DAC40 30A7DAAF928071F7E6C70A83F50964E3
C420D18D7E48B5FF6EE0AE668F5A60FB,has_product_price,49.9
C420D18D7E48B5FF6EE0AE668F5A60FB,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
C420D18D7E48B5FF6EE0AE668F5A60FB,has_category,E190EC16297AEC9837613F5F6E3A383D
C420D18D7E48B5FF6EE0AE668F5A60FB,has_country,989EEF92F2A525DD896557425EA7C4C7
C420D18D7E48B5FF6EE0AE668F5A60FB,has_title,64AF2F85366A0AAD5E19CF3BF7839E02 30A7DAAF928071F7E6C70A83F50964E3
A0F9197A4F2B4C1FCDF3519410B3F572,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
A0F9197A4F2B4C1FCDF3519410B3F572,has_category,E190EC16297AEC9837613F5F6E3A383D
A0F9197A4F2B4C1FCDF3519410B3F572,has_country,989EEF92F2A525DD896557425EA7C4C7
A0F9197A4F2B4C1FCDF3519410B3F572,has_title,3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3
2157A03EB74A794A0D4CEB5320C3706B,has_product_price,82.8
2157A03EB74A794A0D4CEB5320C3706B,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
2157A03EB74A794A0D4CEB5320C3706B,has_category,10945E252A33A6E99790273CA8BB1B6C
2157A03EB74A794A0D4CEB5320C3706B,has_country,989EEF92F2A525DD896557425EA7C4C7
2157A03EB74A794A0D4CEB5320C3706B,has_title,4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF
7BDDB9293DFD0781A2EDAA60FE8B9509,has_title,9EBC9598EC9B33DD3D221CE38D8A4D60 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286
F3F15E665600443C10202418B7E8F72B,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
F3F15E665600443C10202418B7E8F72B,has_category,E190EC16297AEC9837613F5F6E3A383D
F3F15E665600443C10202418B7E8F72B,has_country,989EEF92F2A525DD896557425EA7C4C7
F3F15E665600443C10202418B7E8F72B,has_title,0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3
4041E3A2B49141C21049B7FD3FBE2011,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
4041E3A2B49141C21049B7FD3FBE2011,has_category,E190EC16297AEC9837613F5F6E3A383D
4041E3A2B49141C21049B7FD3FBE2011,has_country,989EEF92F2A525DD896557425EA7C4C7
4041E3A2B49141C21049B7FD3FBE2011,has_title,13520275D08406FAD94B8C6EA6E2206A 49662D783AAB43328076C06B9A051670
8FAC6E72FACCD4DFDF2E4553ED605C24,has_title,BF95E706755110883F3F7732B7E22BE4 954FC7BF2FCE344E0FD68BA2B2D199C0 30A7DAAF928071F7E6C70A83F50964E3
6CB1C2A69303F4499E6D1CE5A5829677,has_product_price,106.9918
6052BAFC94802A311F43D362D637FCB9,has_brand,57466AD7A4F7B61E5BA5F96A55E9AE29
6052BAFC94802A311F43D362D637FCB9,has_category,E190EC16297AEC9837613F5F6E3A383D
6052BAFC94802A311F43D362D637FCB9,has_country,989EEF92F2A525DD896557425EA7C4C7
6052BAFC94802A311F43D362D637FCB9,has_title,6231DDE7D9085FA7AED9967DAA34CAEA 30A7DAAF928071F7E6C70A83F50964E3
18ED7A97CCAB8D949645F055F8AB1B51,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
18ED7A97CCAB8D949645F055F8AB1B51,has_category,E190EC16297AEC9837613F5F6E3A383D
18ED7A97CCAB8D949645F055F8AB1B51,has_country,989EEF92F2A525DD896557425EA7C4C7
18ED7A97CCAB8D949645F055F8AB1B51,has_title,BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3
59EAC99698A1A24B2AF627644183E658,has_brand,57466AD7A4F7B61E5BA5F96A55E9AE29
59EAC99698A1A24B2AF627644183E658,has_category,D1EBB39B47A60634DE391394361CD4F1
59EAC99698A1A24B2AF627644183E658,has_country,989EEF92F2A525DD896557425EA7C4C7
59EAC99698A1A24B2AF627644183E658,has_title,8E5294F2D84ADEF468E2B1A789DF9142 93B81C141F49A9CAF45883C6665E0286
0D85AEBD65445D7D9C95CAF9A7009C24,has_product_price,85.491
6729DA7D5A578DD57EEFAF8E29624CC7,has_product_price,69.99
08A5C5706965974DC071EE84FF6FD067,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
08A5C5706965974DC071EE84FF6FD067,has_category,E190EC16297AEC9837613F5F6E3A383D
08A5C5706965974DC071EE84FF6FD067,has_country,989EEF92F2A525DD896557425EA7C4C7
08A5C5706965974DC071EE84FF6FD067,has_title,A371C3AAA2FC50BF5B82A06413F8B8B4 C7EDF1112431578DFC0E8E70572A2700 30A7DAAF928071F7E6C70A83F50964E3
11E6690D5BDC2282D91DBD3E16FBBAE8,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
11E6690D5BDC2282D91DBD3E16FBBAE8,has_category,E190EC16297AEC9837613F5F6E3A383D
11E6690D5BDC2282D91DBD3E16FBBAE8,has_country,989EEF92F2A525DD896557425EA7C4C7
11E6690D5BDC2282D91DBD3E16FBBAE8,has_title,30A7DAAF928071F7E6C70A83F50964E3
CB3EA84D87B9DD086DCDFF4882F17F85,has_product_price,35.64
9F0556E33A0B1B33C7B48BEFCA841724,has_product_price,47.99
C4BAB750FDDD433E96B2C6B3B51F0E37,has_product_price,24.5
9E772DB31D71518AF6660FE7DCF887F3,has_product_price,63.99
6CB1C2A69303F4499E6D1CE5A5829677,has_product_price,258.0
8E816634AC664F9C7B293885346943F5,has_title,2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
116E244A095CDE1A69F359621730FFFF,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
116E244A095CDE1A69F359621730FFFF,has_category,E190EC16297AEC9837613F5F6E3A383D
116E244A095CDE1A69F359621730FFFF,has_country,989EEF92F2A525DD896557425EA7C4C7
116E244A095CDE1A69F359621730FFFF,has_title,3580E6AE3098BB9470BBE0A39ACF83E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
11E6690D5BDC2282D91DBD3E16FBBAE8,has_title,30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
DEF6888CD993129805125BBB2E4458C2,has_title,E90CB7B7AE7D26161E3798441667DAA6 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
E0B4AFB075F58141E77AE8C6447298C2,has_title,38DFBE3D9363597073AF753BC3237AC2 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
B7265919DE9B377327EB10EF0E61A909,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
B7265919DE9B377327EB10EF0E61A909,has_category,E190EC16297AEC9837613F5F6E3A383D
B7265919DE9B377327EB10EF0E61A909,has_country,989EEF92F2A525DD896557425EA7C4C7
B7265919DE9B377327EB10EF0E61A909,has_title,30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
391060CE51058AE1C065AB2BB752B915,has_title,E464E351EBA40D1A6CDD0ED2D49B224E 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
CB3EA84D87B9DD086DCDFF4882F17F85,has_title,4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 07ED2068BA98390065C1035F6D4D202A 57466AD7A4F7B61E5BA5F96A55E9AE29
DEE3FA96FB49C0881B68C85171146C7E,has_product_price,19.9
41AEB2D8EF4FFDB44B6D49D50C470582,has_product_price,165.99
5D9A7D517C014318A7825E1C3EED5523,has_product_price,27.99
51A8A8EAC89625BAC2FE491EAD1235EA,has_title,3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
7FACC938563B6CFB0645127B6EF91EBC,has_title,F9D54366B18B7DAADE37D58E9862E865 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
20B2603355269CDC714E3AE04B9E2DF5,has_product_price,161.991
20B2603355269CDC714E3AE04B9E2DF5,has_brand,57466AD7A4F7B61E5BA5F96A55E9AE29
20B2603355269CDC714E3AE04B9E2DF5,has_category,D1EBB39B47A60634DE391394361CD4F1
20B2603355269CDC714E3AE04B9E2DF5,has_country,989EEF92F2A525DD896557425EA7C4C7
20B2603355269CDC714E3AE04B9E2DF5,has_title,8E5294F2D84ADEF468E2B1A789DF9142 93B81C141F49A9CAF45883C6665E0286
8E80B573DF72502DADF061F020CD624D,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
8E80B573DF72502DADF061F020CD624D,has_category,E190EC16297AEC9837613F5F6E3A383D
8E80B573DF72502DADF061F020CD624D,has_country,989EEF92F2A525DD896557425EA7C4C7
8E80B573DF72502DADF061F020CD624D,has_title,D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3
3A6E3952B1E2455A17CBA5038429B1EA,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
3A6E3952B1E2455A17CBA5038429B1EA,has_category,E190EC16297AEC9837613F5F6E3A383D
3A6E3952B1E2455A17CBA5038429B1EA,has_country,989EEF92F2A525DD896557425EA7C4C7
3A6E3952B1E2455A17CBA5038429B1EA,has_title,858FB2BC3E1CA7926FDD763F83B0A8BE 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286
316EED4A4BFF492BF13F6E826572AB02,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
316EED4A4BFF492BF13F6E826572AB02,has_category,E190EC16297AEC9837613F5F6E3A383D
316EED4A4BFF492BF13F6E826572AB02,has_country,989EEF92F2A525DD896557425EA7C4C7
316EED4A4BFF492BF13F6E826572AB02,has_title,30A7DAAF928071F7E6C70A83F50964E3
BADDA4A9EDD63A16F100B0887265E419,has_title,BC23563F03BADA57C864B62A6F6C93E3 0299315E813952C6729DC172CBD452C1 30A7DAAF928071F7E6C70A83F50964E3
3C91071B06A4503B67A107B260F23942,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
3C91071B06A4503B67A107B260F23942,has_category,E190EC16297AEC9837613F5F6E3A383D
3C91071B06A4503B67A107B260F23942,has_country,989EEF92F2A525DD896557425EA7C4C7
3C91071B06A4503B67A107B260F23942,has_title,873948D2680127F509B612FF3C2E5826 8D604C8D157B432C1149FF0EEFB9670E 30A7DAAF928071F7E6C70A83F50964E3
C4BAB750FDDD433E96B2C6B3B51F0E37,has_product_price,73.99
8F7A5D3E481E3CDD52ACD2AC9C47379A,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
8F7A5D3E481E3CDD52ACD2AC9C47379A,has_category,E190EC16297AEC9837613F5F6E3A383D
8F7A5D3E481E3CDD52ACD2AC9C47379A,has_country,989EEF92F2A525DD896557425EA7C4C7
8F7A5D3E481E3CDD52ACD2AC9C47379A,has_title,2218CD58ED55A9FBC33F4DDCB8B65100 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286
0E702666DD112583F10FE67DF7333EDB,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
0E702666DD112583F10FE67DF7333EDB,has_category,E190EC16297AEC9837613F5F6E3A383D
0E702666DD112583F10FE67DF7333EDB,has_country,989EEF92F2A525DD896557425EA7C4C7
0E702666DD112583F10FE67DF7333EDB,has_title,07526A22D7647752B7F77913B59FD174 30A7DAAF928071F7E6C70A83F50964E3
C4BAB750FDDD433E96B2C6B3B51F0E37,has_product_price,63.0
7BDDB9293DFD0781A2EDAA60FE8B9509,has_title,9706E9801E0C36461CA4B8E443E35984 93B81C141F49A9CAF45883C6665E0286
0D85AEBD65445D7D9C95CAF9A7009C24,has_product_price,21.87
391060CE51058AE1C065AB2BB752B915,has_product_price,59.9
7FACC938563B6CFB0645127B6EF91EBC,has_product_price,23.166
4B0121C115DAB91B6A83187655A57D71,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
4B0121C115DAB91B6A83187655A57D71,has_category,10945E252A33A6E99790273CA8BB1B6C
4B0121C115DAB91B6A83187655A57D71,has_country,989EEF92F2A525DD896557425EA7C4C7
4B0121C115DAB91B6A83187655A57D71,has_title,4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47
575FE62286EB18B023E587FAFEEC70B3,has_product_price,122.4
6770E724F704F29D42323582AD7B09B3,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
6770E724F704F29D42323582AD7B09B3,has_category,E190EC16297AEC9837613F5F6E3A383D
6770E724F704F29D42323582AD7B09B3,has_country,989EEF92F2A525DD896557425EA7C4C7
6770E724F704F29D42323582AD7B09B3,has_title,8BB595116772598B129AA30EF9871231 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286
7BDDB9293DFD0781A2EDAA60FE8B9509,has_title,30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286
EC8D541D3B75FF6136264B280AA00F19,has_product_price,23.4
75252712E6BA28207EF344D1F34A154F,has_product_price,113.46
BE2763121C39D8999DB974E11A87BAE2,has_product_price,29.403
BE2763121C39D8999DB974E11A87BAE2,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
BE2763121C39D8999DB974E11A87BAE2,has_category,E190EC16297AEC9837613F5F6E3A383D
BE2763121C39D8999DB974E11A87BAE2,has_country,989EEF92F2A525DD896557425EA7C4C7
BE2763121C39D8999DB974E11A87BAE2,has_title,EAF44FF42A10AE79D8955DAE997C9091 041F37E6D151A7F3E16CC98201B113EE 30A7DAAF928071F7E6C70A83F50964E3
9E772DB31D71518AF6660FE7DCF887F3,has_product_price,129.0
6CB1C2A69303F4499E6D1CE5A5829677,has_product_price,60.0
1E6EBD29FE52CDDFB9A905CF54EA6200,has_product_price,22.99
7464B2FE7691A02AE97F4C177D89B09D,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
7464B2FE7691A02AE97F4C177D89B09D,has_category,E190EC16297AEC9837613F5F6E3A383D
7464B2FE7691A02AE97F4C177D89B09D,has_country,989EEF92F2A525DD896557425EA7C4C7
7464B2FE7691A02AE97F4C177D89B09D,has_title,0AEBA28E322E2F415707C6D8C1AF1282 3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286
573F42E5C2566322ACCA36CD54F120F3,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
573F42E5C2566322ACCA36CD54F120F3,has_category,E190EC16297AEC9837613F5F6E3A383D
573F42E5C2566322ACCA36CD54F120F3,has_country,989EEF92F2A525DD896557425EA7C4C7
573F42E5C2566322ACCA36CD54F120F3,has_title,4EAFF0963EEE649E2EED79279DD38A92 24C844712FC0DA619AF1168A91CA36F9 15E8C6878F0634F2036147E76027B92D 30A7DAAF928071F7E6C70A83F50964E3
F3D09DE1E67AFE13385D9A94B4C0ECF9,has_product_price,19.8
2AA1B70E93170BD4F01EFE40A7D4F0BB,has_product_price,51.425
4CD1765FFB13FEEF2E16F7235C9A3F1A,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
4CD1765FFB13FEEF2E16F7235C9A3F1A,has_category,E190EC16297AEC9837613F5F6E3A383D
4CD1765FFB13FEEF2E16F7235C9A3F1A,has_country,989EEF92F2A525DD896557425EA7C4C7
4CD1765FFB13FEEF2E16F7235C9A3F1A,has_title,1A2DAD559CEC07243038A242A6B965CD 49662D783AAB43328076C06B9A051670
1E921D89BD203E2EA7937E067C2A053D,has_product_price,52.191
9F550978AAA6689747842FD16E91B3A5,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
9F550978AAA6689747842FD16E91B3A5,has_category,E190EC16297AEC9837613F5F6E3A383D
9F550978AAA6689747842FD16E91B3A5,has_country,989EEF92F2A525DD896557425EA7C4C7
9F550978AAA6689747842FD16E91B3A5,has_title,5762A6B135AB7FA014264D63492A325D 30A7DAAF928071F7E6C70A83F50964E3
F3D09DE1E67AFE13385D9A94B4C0ECF9,has_product_price,28.8
83C3F308D365A3BDD7E80014A72A37D7,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
83C3F308D365A3BDD7E80014A72A37D7,has_category,E190EC16297AEC9837613F5F6E3A383D
83C3F308D365A3BDD7E80014A72A37D7,has_country,989EEF92F2A525DD896557425EA7C4C7
83C3F308D365A3BDD7E80014A72A37D7,has_title,9D5E280932B09ADE6D2ED30978AF2B19 30A7DAAF928071F7E6C70A83F50964E3
3BB0B35F6A92296D3B4FE2BF748DB74C,has_brand,9E0EAAF455B7E51AE375D9CA77041CE4
3BB0B35F6A92296D3B4FE2BF748DB74C,has_category,E190EC16297AEC9837613F5F6E3A383D
3BB0B35F6A92296D3B4FE2BF748DB74C,has_country,989EEF92F2A525DD896557425EA7C4C7
3BB0B35F6A92296D3B4FE2BF748DB74C,has_title,30A7DAAF928071F7E6C70A83F50964E3
B971B1288694879234DE1B0E684E1728,has_product_price,50.4
DEF6888CD993129805125BBB2E4458C2,has_product_price,27.99
9F550978AAA6689747842FD16E91B3A5,has_title,5762A6B135AB7FA014264D63492A325D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
1F991CDF9FF846DB44AF2C3D6AC588DF,has_product_price,74.52
2AA1B70E93170BD4F01EFE40A7D4F0BB,has_product_price,157.14
F73770FD5D6EC9CBF56EFA9222B76227,has_title,F316C39E4572BD3AA784AE4F7202200D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29
